Season,DayNum,outcome,TeamID,Score,NumOT,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
2009,103,1,1416,74,0,20,44,7,17,27,35,9,19,10,15,5,3,20
2009,103,1,1418,54,0,20,49,6,15,8,11,4,22,8,12,6,1,13
2009,103,1,1420,80,0,23,45,7,10,27,37,6,27,12,10,2,1,20
2009,103,1,1424,89,0,33,61,11,22,12,22,10,24,23,8,8,1,16
2009,103,1,1426,84,0,29,59,2,12,24,31,9,31,13,15,6,5,25
2009,103,1,1428,74,0,25,40,10,19,14,16,4,19,18,11,4,4,15
2009,103,1,1430,69,0,18,33,7,11,26,29,0,23,8,13,4,3,24
2009,103,1,1431,74,0,22,46,2,6,28,33,5,31,12,18,10,8,21
2009,103,1,1441,89,0,30,66,5,18,24,32,11,17,12,10,18,6,22
2009,103,1,1442,55,0,19,41,6,13,11,13,4,28,8,19,3,0,17
2009,103,1,1445,62,0,22,45,6,16,12,22,12,24,11,26,10,2,25
2009,103,1,1448,86,0,26,53,2,11,32,38,7,30,11,16,8,1,24
2009,103,1,1449,103,0,32,61,3,8,36,46,14,31,17,16,8,4,22
2009,103,1,1451,78,0,25,53,9,26,19,23,4,30,18,11,11,3,15
2009,103,1,1455,69,0,25,53,8,18,11,17,8,30,18,8,4,3,19
2009,103,1,1457,50,0,19,46,5,14,7,13,6,24,12,10,4,2,15
2009,103,1,1458,55,0,20,55,4,18,11,14,15,17,11,10,10,0,9
2009,103,1,1459,82,0,25,47,10,22,22,33,14,22,19,13,5,1,14
2009,103,1,1460,61,0,21,53,6,18,13,17,5,18,13,10,5,2,23
2009,103,1,1462,88,0,31,58,14,27,12,13,10,29,21,12,5,10,17
2009,103,1,1464,70,0,26,59,8,15,10,15,14,20,14,10,3,4,13
2009,104,1,1113,65,0,22,44,6,20,15,23,6,19,17,4,3,2,14
2009,104,1,1123,53,0,22,54,3,13,6,12,11,25,11,11,5,3,12
2009,104,1,1130,80,0,30,51,8,18,12,17,9,19,18,19,4,8,19
2009,104,1,1180,78,0,28,54,6,17,16,23,9,26,21,8,3,0,14
2009,104,1,1185,65,0,20,42,10,19,15,23,10,25,13,14,2,2,20
2009,104,1,1227,83,0,27,51,12,19,17,21,13,20,14,8,1,2,12
2009,104,1,1228,65,0,28,56,3,10,6,8,12,25,19,11,5,10,20
2009,104,1,1229,67,0,26,57,9,25,6,10,9,29,17,10,7,1,14
2009,104,1,1257,99,0,39,66,18,36,3,8,11,32,25,12,9,4,12
2009,104,1,1260,71,0,25,58,9,20,12,15,9,22,13,9,5,5,19
2009,104,1,1264,73,0,25,53,6,11,17,28,10,24,8,11,8,1,16
2009,104,1,1276,70,1,21,45,7,26,21,27,7,25,15,17,6,4,22
2009,104,1,1296,83,0,23,48,6,15,31,47,15,23,12,19,14,3,17
2009,104,1,1306,78,0,25,44,12,20,16,23,4,26,14,13,4,4,28
2009,104,1,1314,69,0,26,67,10,25,7,8,16,28,18,13,4,4,8
2009,104,1,1323,67,0,21,53,9,22,16,21,10,24,14,7,5,1,16
2009,104,1,1396,78,0,28,57,7,21,15,21,9,30,13,12,4,5,22
2009,104,1,1436,69,1,25,56,4,15,15,25,11,24,14,14,10,6,15
2009,104,1,1438,85,1,34,64,7,15,10,16,8,22,19,20,7,3,20
2009,105,1,1115,79,0,27,58,7,15,18,31,10,30,24,20,15,0,21
2009,105,1,1125,76,0,28,62,13,33,7,12,14,23,15,6,6,1,10
2009,105,1,1144,89,0,28,52,7,12,26,30,8,31,16,24,8,0,23
2009,105,1,1145,69,0,24,55,4,14,17,22,10,23,11,10,5,2,18
2009,105,1,1152,94,0,27,66,4,14,36,45,27,30,11,20,12,6,20
2009,105,1,1158,91,0,34,67,9,19,14,21,12,24,17,11,10,6,14
2009,105,1,1164,65,0,22,50,4,13,17,20,7,28,11,10,5,3,12
2009,105,1,1195,61,0,22,43,3,8,14,19,8,19,15,14,6,4,13
2009,105,1,1214,67,0,20,37,2,8,25,38,9,29,10,29,11,11,22
2009,105,1,1238,62,0,19,49,4,9,20,33,14,27,15,17,7,4,15
2009,105,1,1251,85,0,29,61,13,27,14,17,12,24,20,9,5,4,16
2009,105,1,1252,96,0,29,55,13,24,25,44,11,29,25,14,7,0,23
2009,105,1,1271,83,0,29,59,10,16,15,31,20,22,15,21,9,3,28
2009,105,1,1273,88,1,26,76,6,21,30,41,15,38,16,12,3,2,23
2009,105,1,1288,55,0,18,34,4,8,15,24,5,25,12,14,4,2,24
2009,105,1,1290,81,0,25,45,10,14,21,27,6,26,18,18,2,5,19
2009,105,1,1299,74,1,29,60,10,22,6,8,11,18,18,12,7,1,11
2009,105,1,1308,65,0,22,48,7,19,14,25,6,26,14,14,9,5,18
2009,105,1,1338,76,0,26,65,8,19,16,20,18,30,17,14,6,2,18
2009,105,1,1342,63,0,19,43,3,9,22,28,5,34,7,23,6,1,18
2009,105,1,1347,80,0,26,52,5,13,23,33,9,29,18,12,5,3,16
2009,105,1,1354,73,0,26,55,3,14,18,23,12,24,13,8,9,3,15
2009,105,1,1370,78,0,29,55,5,11,15,23,13,22,12,12,10,2,14
2009,105,1,1373,75,0,25,49,3,11,22,30,7,23,9,17,13,4,19
2009,105,1,1389,72,0,20,48,3,14,29,37,10,34,8,15,9,5,19
2009,105,1,1401,81,0,28,57,7,16,18,21,14,17,15,10,4,5,17
2009,105,1,1411,64,0,23,43,1,5,17,25,4,24,13,12,3,1,16
2009,106,1,1122,72,0,28,52,6,14,10,13,9,23,15,12,3,3,14
2009,106,1,1133,71,0,23,48,7,19,18,24,9,16,13,11,13,0,13
2009,106,1,1136,70,0,25,57,10,19,10,17,10,29,20,10,8,8,11
2009,106,1,1140,73,0,27,64,7,17,12,19,11,29,19,10,3,3,23
2009,106,1,1155,93,0,37,64,12,26,7,9,12,25,24,12,10,5,17
2009,106,1,1166,89,0,28,62,11,24,22,27,12,20,17,7,6,6,19
2009,106,1,1243,95,0,35,58,7,14,18,29,14,33,21,16,9,4,11
2009,106,1,1245,64,0,21,49,8,22,14,22,9,23,16,13,9,1,21
2009,106,1,1266,79,0,26,64,3,17,24,31,16,25,20,17,16,6,14
2009,106,1,1293,79,0,31,57,10,26,7,13,13,21,20,12,4,2,15
2009,106,1,1295,96,0,35,65,12,21,14,18,8,21,15,6,5,2,15
2009,106,1,1335,62,1,19,57,4,15,20,30,18,25,12,12,9,3,19
2009,106,1,1345,72,0,26,54,6,22,14,18,6,25,16,13,10,8,18
2009,106,1,1363,52,0,21,52,3,17,7,14,11,17,10,9,7,0,8
2009,106,1,1379,69,0,26,52,4,9,13,15,7,22,17,7,5,0,14
2009,106,1,1435,77,0,20,43,5,11,32,40,13,24,7,17,6,6,21
2009,106,1,1436,77,0,31,55,8,14,7,14,7,22,16,9,6,6,16
2009,107,1,1103,53,0,18,45,3,17,14,22,9,24,8,12,9,2,19
2009,107,1,1110,58,0,24,49,8,18,2,6,8,29,15,18,1,2,14
2009,107,1,1120,71,0,25,55,7,21,14,29,17,34,12,16,7,4,17
2009,107,1,1127,62,0,21,51,2,14,18,22,13,22,12,11,5,2,17
2009,107,1,1132,59,0,22,41,8,17,7,12,7,21,8,16,6,0,11
2009,107,1,1141,63,0,21,50,3,6,18,22,11,20,8,9,7,7,20
2009,107,1,1154,64,0,21,52,5,19,17,23,11,38,10,13,3,1,18
2009,107,1,1156,58,0,21,56,2,13,14,22,15,19,14,12,15,4,18
2009,107,1,1179,47,0,16,41,6,17,9,10,3,20,6,16,8,1,18
2009,107,1,1184,74,0,27,57,9,24,11,19,11,16,14,7,9,4,17
2009,107,1,1196,83,0,27,67,10,29,19,24,17,20,17,10,11,3,16
2009,107,1,1199,80,0,22,46,5,17,31,35,3,26,11,8,5,4,21
2009,107,1,1206,49,0,18,53,2,10,11,21,14,20,4,9,9,5,16
2009,107,1,1207,65,0,25,43,6,14,9,12,5,32,17,19,10,2,18
2009,107,1,1209,70,0,24,43,9,19,13,23,7,20,14,14,5,0,23
2009,107,1,1220,99,2,35,65,6,17,23,32,12,26,20,16,8,6,25
2009,107,1,1221,74,0,27,47,4,10,16,22,8,26,15,20,8,0,15
2009,107,1,1225,56,0,21,51,2,10,12,17,9,23,7,10,6,3,12
2009,107,1,1227,77,1,22,65,8,24,25,27,17,29,14,11,6,2,16
2009,107,1,1229,74,0,25,50,9,19,15,22,9,26,12,9,9,4,17
2009,107,1,1232,78,0,25,50,11,21,17,22,9,17,11,12,7,1,17
2009,107,1,1242,72,0,28,56,8,18,8,8,9,30,17,18,10,3,17
2009,107,1,1248,71,0,27,58,5,23,12,17,11,22,14,12,7,3,19
2009,107,1,1249,60,0,24,61,2,10,10,17,10,24,19,7,3,1,17
2009,107,1,1250,49,0,18,49,3,12,10,24,10,32,13,12,7,1,18
2009,107,1,1253,75,0,27,50,8,17,13,16,6,22,15,15,5,0,21
2009,107,1,1257,94,0,35,64,9,23,15,21,12,14,24,9,9,2,17
2009,107,1,1260,67,0,25,54,6,16,11,17,12,24,11,16,10,7,6
2009,107,1,1261,72,0,28,64,4,16,12,24,20,21,15,15,8,9,17
2009,107,1,1267,88,0,31,53,3,13,23,32,7,23,11,15,4,2,20
2009,107,1,1270,88,0,33,65,12,23,10,15,11,33,25,15,8,7,17
2009,107,1,1272,90,0,24,53,6,20,36,40,11,25,17,10,11,10,16
2009,107,1,1279,81,0,29,57,6,20,17,28,14,30,16,13,4,5,23
2009,107,1,1280,75,0,25,67,9,26,16,24,16,29,14,13,10,7,13
2009,107,1,1288,74,0,28,53,3,11,15,25,12,16,8,8,3,0,16
2009,107,1,1304,46,0,16,46,4,15,10,13,6,19,11,6,8,6,12
2009,107,1,1314,89,0,36,65,4,12,13,15,12,22,18,9,12,5,15
2009,107,1,1321,72,0,27,58,13,25,5,6,11,13,21,10,9,1,18
2009,107,1,1329,92,0,27,53,12,25,26,39,8,30,10,14,9,2,28
2009,107,1,1330,84,0,36,59,5,11,7,13,10,30,19,14,7,1,20
2009,107,1,1336,38,0,13,46,3,17,9,11,8,24,6,13,8,2,8
2009,107,1,1348,71,0,25,59,6,14,15,19,13,24,14,14,9,2,15
2009,107,1,1350,62,0,27,54,2,12,6,8,12,20,14,11,7,10,15
2009,107,1,1351,90,0,34,62,13,21,9,15,11,25,18,16,8,7,17
2009,107,1,1364,67,0,21,44,3,9,22,24,8,20,13,9,4,3,24
2009,107,1,1366,79,0,29,59,7,15,14,17,11,26,14,11,6,2,13
2009,107,1,1387,73,0,25,51,6,17,17,20,8,16,17,9,4,1,16
2009,107,1,1392,66,0,23,43,10,17,10,12,7,21,15,15,8,4,15
2009,107,1,1395,62,0,18,41,8,20,18,23,4,20,13,7,8,0,15
2009,107,1,1396,72,0,27,54,7,18,11,17,9,32,15,10,3,2,14
2009,107,1,1404,76,0,26,55,12,23,12,18,11,25,17,15,5,3,14
2009,107,1,1405,71,0,23,47,6,18,19,29,11,14,12,10,9,2,15
2009,107,1,1412,76,0,23,51,2,11,28,39,10,22,12,11,7,3,19
2009,107,1,1413,75,0,24,60,13,25,14,20,12,27,18,12,6,3,20
2009,107,1,1414,73,0,23,55,9,16,18,23,12,21,12,14,10,4,14
2009,107,1,1421,81,1,28,59,8,26,17,23,12,20,21,17,8,5,18
2009,107,1,1426,70,0,28,56,5,14,9,16,10,33,16,13,3,4,14
2009,107,1,1427,73,0,26,60,5,20,16,22,14,21,10,13,8,3,17
2009,107,1,1428,89,1,31,62,7,19,20,23,12,28,10,11,3,9,19
2009,107,1,1429,78,0,28,54,11,20,11,14,14,26,22,13,2,3,13
2009,107,1,1431,67,0,21,57,2,13,23,30,12,28,11,9,8,1,18
2009,107,1,1433,78,0,28,52,6,11,16,25,12,23,15,12,5,4,15
2009,107,1,1438,75,0,25,57,7,18,18,24,15,23,18,10,3,3,18
2009,107,1,1444,46,0,18,39,2,8,8,9,0,21,9,9,5,0,14
2009,107,1,1448,87,0,31,54,7,16,18,27,9,27,15,22,12,2,12
2009,107,1,1452,79,0,27,62,7,27,18,27,17,27,16,6,4,4,16
2009,107,1,1453,76,0,25,47,9,21,17,21,8,16,16,7,14,1,18
2009,107,1,1454,63,0,20,58,7,23,16,22,13,25,12,10,5,3,18
2009,107,1,1456,76,0,26,52,7,21,17,21,11,26,15,12,7,2,15
2009,107,1,1457,60,0,24,57,2,7,10,13,7,31,12,11,7,9,17
2009,107,1,1461,77,0,23,44,7,16,24,35,11,33,12,24,7,2,22
2009,108,1,1111,70,0,22,55,7,15,19,30,19,26,9,15,5,4,23
2009,108,1,1143,78,0,29,54,3,7,17,20,11,29,14,15,9,2,17
2009,108,1,1150,65,0,21,50,8,19,15,21,6,26,13,14,9,6,14
2009,108,1,1158,81,0,29,57,9,21,14,18,12,25,14,9,4,0,13
2009,108,1,1176,55,0,18,30,6,11,13,22,3,22,11,18,6,1,23
2009,108,1,1181,76,0,23,43,7,15,23,33,6,18,11,13,5,2,20
2009,108,1,1189,72,0,23,47,6,13,20,35,6,19,16,14,11,6,15
2009,108,1,1190,66,0,24,54,4,16,14,20,15,23,11,11,5,3,14
2009,108,1,1198,87,0,31,61,10,23,15,19,13,22,21,14,5,5,16
2009,108,1,1203,90,0,33,58,10,12,14,16,11,26,23,16,15,4,12
2009,108,1,1211,91,0,31,61,11,21,18,21,16,28,17,16,7,10,16
2009,108,1,1218,73,0,28,56,0,5,17,21,12,20,16,10,6,7,23
2009,108,1,1226,63,0,23,53,2,8,15,23,9,28,9,6,7,1,18
2009,108,1,1237,57,0,23,47,2,10,9,14,9,21,11,15,10,2,16
2009,108,1,1254,85,0,31,54,11,25,12,16,8,18,20,12,10,1,17
2009,108,1,1256,84,0,30,58,8,19,16,19,12,25,9,11,11,1,11
2009,108,1,1276,74,0,27,59,13,28,7,11,8,25,21,8,10,0,15
2009,108,1,1282,61,0,19,45,3,10,20,26,10,24,10,11,3,2,12
2009,108,1,1284,60,0,22,51,2,9,14,22,12,25,11,16,6,2,20
2009,108,1,1306,63,0,24,56,4,21,11,18,11,22,12,10,8,1,14
2009,108,1,1309,73,0,24,57,3,13,22,25,12,27,13,12,7,0,16
2009,108,1,1315,76,0,19,48,6,18,32,45,9,25,11,8,7,2,17
2009,108,1,1316,69,0,26,54,7,15,10,18,10,26,12,15,6,2,18
2009,108,1,1317,95,0,31,66,8,19,25,36,15,26,17,14,5,1,25
2009,108,1,1324,77,0,25,52,13,23,14,18,11,23,17,15,9,3,16
2009,108,1,1331,64,0,26,59,6,15,6,6,10,23,10,9,8,4,15
2009,108,1,1333,66,0,21,39,4,8,20,27,6,26,7,13,8,2,8
2009,108,1,1339,74,0,29,61,8,17,8,15,7,37,19,11,7,2,20
2009,108,1,1340,77,0,27,52,9,25,14,19,8,18,19,10,5,5,18
2009,108,1,1346,78,0,32,72,7,17,7,19,20,24,22,13,11,3,23
2009,108,1,1357,101,0,40,64,15,25,6,6,7,28,28,12,9,1,18
2009,108,1,1375,63,0,17,35,1,5,28,42,7,31,6,14,3,9,19
2009,108,1,1383,82,0,24,50,14,24,20,32,7,32,16,12,7,2,20
2009,108,1,1388,65,0,24,51,3,13,14,23,11,25,14,16,6,4,12
2009,108,1,1398,77,0,27,57,3,12,20,33,15,27,11,13,7,0,17
2009,108,1,1417,85,0,31,64,8,17,15,18,12,24,16,15,7,0,11
2009,108,1,1425,61,0,21,50,2,3,17,22,12,27,9,9,3,3,13
2009,108,1,1437,82,0,27,61,8,19,20,24,14,19,14,11,7,2,14
2009,108,1,1443,78,0,26,59,7,26,19,25,21,20,12,12,5,2,20
2009,108,1,1447,70,0,27,56,8,15,8,11,10,21,14,13,6,0,13
2009,108,1,1451,69,0,27,56,7,17,8,13,7,29,8,6,3,3,17
2009,108,1,1458,68,0,25,51,7,14,11,15,8,20,9,7,5,0,16
2009,109,1,1125,54,0,20,45,7,23,7,11,9,23,13,15,6,5,13
2009,109,1,1162,70,0,27,50,8,15,8,9,8,21,12,9,8,1,21
2009,109,1,1167,63,0,17,59,6,23,23,33,15,29,8,8,1,3,21
2009,109,1,1171,69,0,26,57,6,12,11,12,7,26,15,11,5,9,22
2009,109,1,1252,88,0,29,51,10,18,20,26,10,30,17,17,4,3,20
2009,109,1,1305,71,0,21,57,5,14,24,27,13,21,14,9,3,3,20
2009,109,1,1310,70,0,24,57,7,20,15,23,12,26,14,12,15,5,18
2009,109,1,1343,58,0,18,39,7,17,15,17,6,16,13,15,7,4,21
2009,109,1,1463,72,0,25,50,5,12,17,24,8,27,18,12,5,4,13
2009,110,1,1104,87,2,26,66,4,11,31,39,18,36,13,18,11,6,19
2009,110,1,1106,89,0,33,64,12,21,11,21,12,31,14,11,8,2,18
2009,110,1,1108,89,0,24,58,7,19,34,43,9,27,12,19,13,1,22
2009,110,1,1110,56,0,19,47,8,14,10,17,8,19,14,10,8,3,15
2009,110,1,1114,58,0,17,46,1,8,23,39,6,30,8,17,8,4,29
2009,110,1,1115,68,0,23,47,6,11,16,25,12,29,15,21,9,5,26
2009,110,1,1123,59,0,15,52,6,15,23,37,15,24,6,13,11,2,20
2009,110,1,1126,50,0,15,42,5,14,15,26,12,22,8,13,7,1,13
2009,110,1,1131,63,0,22,45,10,23,9,13,8,19,18,21,10,4,17
2009,110,1,1133,86,0,24,48,8,19,30,37,8,22,14,13,7,2,17
2009,110,1,1139,75,0,24,54,7,20,20,24,13,23,15,16,10,2,20
2009,110,1,1141,68,0,22,50,6,15,18,29,10,18,13,15,7,2,22
2009,110,1,1142,66,0,28,58,7,18,3,7,11,22,8,17,9,2,14
2009,110,1,1144,51,0,17,53,5,17,12,14,12,23,10,15,10,5,15
2009,110,1,1145,71,1,24,60,5,15,18,26,15,32,12,13,6,3,14
2009,110,1,1148,78,0,30,60,3,11,15,22,8,21,17,8,6,0,16
2009,110,1,1149,57,0,22,50,6,9,7,13,10,24,12,15,5,4,14
2009,110,1,1151,67,0,25,53,8,25,9,15,15,18,13,16,9,3,17
2009,110,1,1161,71,0,25,50,9,19,12,15,9,18,14,12,7,4,20
2009,110,1,1163,64,0,26,63,1,7,11,18,18,26,11,6,3,9,8
2009,110,1,1164,67,0,26,53,7,16,8,11,11,22,14,18,8,3,11
2009,110,1,1165,85,0,32,61,7,16,14,19,12,36,19,15,13,2,15
2009,110,1,1166,76,0,27,55,8,20,14,19,8,25,12,10,7,2,14
2009,110,1,1171,66,0,25,54,3,7,13,15,12,17,3,8,4,3,15
2009,110,1,1174,81,0,29,63,9,27,14,17,11,26,17,8,3,3,13
2009,110,1,1176,73,0,25,44,8,11,15,19,4,29,15,14,3,0,23
2009,110,1,1179,71,0,22,52,12,28,15,22,15,30,15,14,6,2,12
2009,110,1,1180,74,0,23,53,11,21,17,26,17,22,17,14,1,11,17
2009,110,1,1183,59,0,18,48,3,12,20,24,10,19,11,10,4,0,19
2009,110,1,1184,73,0,23,49,8,19,19,22,12,14,18,10,12,2,12
2009,110,1,1186,60,0,26,54,3,11,5,6,4,20,13,11,11,2,16
2009,110,1,1191,75,0,25,43,4,8,21,28,5,19,17,12,5,0,16
2009,110,1,1196,82,0,30,49,10,19,12,15,3,24,13,14,7,7,17
2009,110,1,1197,78,0,28,46,8,20,14,20,5,22,16,12,7,2,20
2009,110,1,1199,67,0,24,58,10,25,9,10,9,20,11,10,7,5,16
2009,110,1,1201,71,0,27,55,9,21,8,19,14,21,15,16,10,6,10
2009,110,1,1204,66,0,16,45,9,20,25,32,11,21,8,15,6,2,20
2009,110,1,1209,63,0,21,47,4,14,17,26,10,27,12,12,5,5,21
2009,110,1,1211,92,0,37,65,5,20,13,23,7,34,20,8,13,6,11
2009,110,1,1217,66,0,23,50,4,15,16,21,10,23,17,15,10,0,24
2009,110,1,1220,61,0,18,45,8,17,17,20,11,24,11,17,7,4,15
2009,110,1,1222,77,0,23,61,6,23,25,37,17,29,12,11,10,6,15
2009,110,1,1223,70,0,24,55,6,22,16,24,7,27,12,14,9,6,20
2009,110,1,1225,78,0,26,38,6,12,20,33,5,22,18,20,8,4,18
2009,110,1,1227,74,0,21,50,11,24,21,29,10,27,16,11,4,8,18
2009,110,1,1232,69,0,21,46,7,19,20,23,5,19,11,10,5,3,20
2009,110,1,1236,82,0,25,48,8,14,24,31,7,24,15,12,4,3,22
2009,110,1,1238,84,1,26,48,7,12,25,36,7,23,16,15,8,6,11
2009,110,1,1239,71,0,23,51,4,15,21,31,16,26,12,20,10,5,20
2009,110,1,1241,90,0,33,68,10,28,14,18,16,20,18,11,10,4,19
2009,110,1,1242,70,0,27,57,6,18,10,18,15,31,14,15,4,6,11
2009,110,1,1243,50,0,18,54,3,15,11,15,15,24,6,13,5,4,18
2009,110,1,1245,79,0,23,56,5,18,28,31,9,22,14,8,7,6,17
2009,110,1,1246,77,0,28,47,7,17,14,16,8,20,23,15,7,3,18
2009,110,1,1249,89,0,27,48,6,12,29,36,11,32,18,22,13,2,19
2009,110,1,1255,80,0,27,61,7,19,19,27,8,24,17,9,13,1,21
2009,110,1,1256,69,0,22,47,5,9,20,29,9,20,14,10,7,4,14
2009,110,1,1257,72,0,27,56,8,17,10,17,17,21,11,11,5,2,11
2009,110,1,1261,79,0,27,57,4,13,21,22,13,28,14,13,5,6,15
2009,110,1,1264,54,0,20,48,3,11,11,22,8,29,8,10,9,1,17
2009,110,1,1265,57,0,19,47,11,30,8,13,7,32,12,20,12,2,11
2009,110,1,1266,78,0,29,60,8,22,12,18,12,20,16,6,7,2,17
2009,110,1,1268,88,1,31,68,13,30,13,17,13,27,18,16,6,10,23
2009,110,1,1272,70,0,22,50,6,16,20,30,11,28,10,16,7,6,20
2009,110,1,1274,69,0,25,48,11,20,8,16,9,19,15,13,9,4,15
2009,110,1,1279,69,0,28,65,4,17,9,12,14,28,8,12,5,7,16
2009,110,1,1281,66,0,25,50,4,16,12,13,9,26,17,18,11,5,26
2009,110,1,1283,79,0,28,53,7,20,16,21,11,17,16,14,5,2,23
2009,110,1,1285,79,0,28,50,9,16,14,19,5,19,17,3,5,0,12
2009,110,1,1288,80,0,34,69,7,17,5,7,16,35,24,13,6,2,15
2009,110,1,1291,93,0,36,57,8,18,13,22,7,24,20,11,12,9,18
2009,110,1,1292,74,0,21,55,4,13,28,37,11,29,7,7,1,2,22
2009,110,1,1295,77,0,31,59,5,15,10,19,8,33,20,8,4,6,12
2009,110,1,1296,97,0,35,77,13,31,14,22,22,27,24,17,15,2,21
2009,110,1,1298,59,0,19,51,6,20,15,23,6,31,11,18,8,4,17
2009,110,1,1299,68,0,24,58,5,19,15,27,14,23,10,14,15,6,13
2009,110,1,1301,72,0,25,47,8,18,14,22,9,23,13,20,2,6,18
2009,110,1,1307,75,0,26,52,10,16,13,15,11,24,18,8,4,3,14
2009,110,1,1308,94,0,34,54,12,23,14,20,12,23,21,15,7,2,12
2009,110,1,1316,78,0,23,42,9,15,23,41,6,19,14,10,8,5,22
2009,110,1,1318,69,0,22,48,7,14,18,21,5,18,15,6,8,2,18
2009,110,1,1319,68,0,21,45,6,15,20,31,13,18,15,15,7,3,12
2009,110,1,1323,103,0,35,72,13,28,20,27,18,28,19,11,3,1,22
2009,110,1,1324,81,0,28,50,9,18,16,22,6,26,21,13,2,4,17
2009,110,1,1329,84,0,25,53,6,19,28,33,10,29,6,7,3,4,17
2009,110,1,1330,80,0,34,55,8,20,4,5,10,26,26,17,8,6,11
2009,110,1,1331,93,0,32,59,10,19,19,26,12,30,18,12,10,5,21
2009,110,1,1332,68,0,24,58,5,14,15,18,13,19,14,8,9,7,16
2009,110,1,1333,65,0,23,42,5,11,14,17,5,23,17,16,11,4,18
2009,110,1,1338,80,0,32,69,8,23,8,9,18,31,17,9,3,4,8
2009,110,1,1339,73,0,26,47,6,12,15,24,10,29,19,15,3,5,19
2009,110,1,1340,93,0,32,55,14,30,15,16,7,18,21,19,13,4,14
2009,110,1,1341,81,0,28,55,6,16,19,29,10,23,20,10,4,1,23
2009,110,1,1345,81,0,28,49,7,13,18,33,7,22,17,14,11,8,14
2009,110,1,1346,78,0,31,60,2,13,14,21,12,26,12,13,3,6,20
2009,110,1,1347,97,0,38,62,4,5,17,31,15,50,21,29,4,3,20
2009,110,1,1348,77,0,27,54,9,17,14,25,11,23,15,10,9,5,17
2009,110,1,1350,65,0,23,59,7,27,12,17,11,30,9,10,5,8,16
2009,110,1,1351,71,0,24,51,4,18,19,27,7,34,14,14,6,5,17
2009,110,1,1354,76,0,23,62,2,16,28,31,15,33,14,16,3,1,20
2009,110,1,1357,83,0,32,55,8,19,11,15,6,30,20,16,9,3,16
2009,110,1,1358,89,0,35,64,9,26,10,14,12,27,29,16,10,2,22
2009,110,1,1360,66,0,22,42,9,15,13,20,7,21,15,13,3,4,12
2009,110,1,1362,67,1,23,57,8,24,13,20,9,20,11,9,4,0,18
2009,110,1,1364,78,1,28,59,7,16,15,20,12,25,20,13,8,5,25
2009,110,1,1372,45,0,18,47,2,12,7,11,7,32,9,18,7,2,9
2009,110,1,1373,81,0,29,59,7,19,16,22,5,26,18,8,4,3,18
2009,110,1,1374,69,0,24,60,11,27,10,16,14,25,12,7,2,5,12
2009,110,1,1375,67,0,27,58,2,9,11,24,15,26,16,12,4,7,18
2009,110,1,1376,82,1,26,61,10,25,20,26,10,19,12,17,11,8,16
2009,110,1,1377,107,0,35,69,11,24,26,32,14,34,22,10,4,10,15
2009,110,1,1381,79,0,26,52,4,15,23,28,9,29,20,16,4,3,20
2009,110,1,1387,57,0,19,45,3,16,16,24,9,22,14,10,1,8,18
2009,110,1,1388,75,0,27,52,4,14,17,26,10,25,11,7,6,9,18
2009,110,1,1394,49,0,19,66,7,29,4,10,19,26,12,14,8,2,13
2009,110,1,1398,78,0,29,54,10,20,10,16,6,17,13,11,7,7,17
2009,110,1,1400,73,0,30,65,6,15,7,9,13,23,14,8,6,6,16
2009,110,1,1401,79,0,22,49,5,11,30,51,14,31,9,14,4,3,22
2009,110,1,1402,71,1,22,43,7,18,20,31,5,24,12,18,7,2,20
2009,110,1,1408,57,0,21,38,1,5,14,18,5,25,10,20,8,0,15
2009,110,1,1409,72,0,24,56,6,18,18,22,10,24,11,5,5,9,12
2009,110,1,1410,67,0,26,52,4,15,11,15,12,24,16,20,8,1,16
2009,110,1,1412,86,0,30,54,15,27,11,16,5,25,16,9,4,3,13
2009,110,1,1415,53,0,19,45,6,15,9,12,6,24,9,15,8,0,16
2009,110,1,1421,74,0,30,56,4,16,10,12,9,31,19,20,9,8,19
2009,110,1,1423,75,0,28,56,9,22,10,18,7,24,15,10,3,1,19
2009,110,1,1424,75,0,24,54,10,24,17,25,8,30,18,12,3,3,13
2009,110,1,1426,87,0,33,57,8,19,13,19,10,27,17,10,7,6,18
2009,110,1,1434,74,0,23,45,4,12,24,37,9,23,14,15,12,1,22
2009,110,1,1436,78,0,26,48,2,10,24,34,9,29,14,20,5,8,20
2009,110,1,1441,69,0,24,65,10,28,11,18,21,23,13,15,11,3,21
2009,110,1,1443,79,0,25,58,6,24,23,31,15,27,12,14,5,4,19
2009,110,1,1447,62,0,22,49,8,18,10,23,7,26,14,13,8,1,13
2009,110,1,1449,60,0,22,58,1,10,15,19,18,22,4,16,9,1,16
2009,110,1,1450,82,0,30,51,8,15,14,17,6,22,17,13,4,4,14
2009,110,1,1453,86,0,31,55,13,22,11,11,7,20,14,14,9,4,22
2009,110,1,1455,70,0,26,48,10,16,8,10,8,21,14,15,7,5,14
2009,110,1,1457,65,0,24,53,6,19,11,18,8,24,11,11,6,3,25
2009,110,1,1459,85,1,31,60,5,17,18,29,14,22,16,16,9,1,23
2009,110,1,1461,61,0,21,49,2,18,17,32,6,29,10,9,4,4,15
2009,110,1,1463,57,0,18,43,0,6,21,29,8,24,11,11,7,3,14
2009,110,1,1464,68,0,22,58,6,17,18,26,16,25,15,9,3,3,19
